id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
CD720201,Dilala,Dilala,dilala,CD720201,-10.858,25.166
CD720202,Lualaba,Lualaba,lualaba,CD720202,-10.858,25.166
CD720203,Mutshatsha,Mutshatsha,mutshatsha,CD720203,-10.858,25.166
