id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
CD920201,Kalonda Ouest,Kalonda Ouest,kalonda-ouest,CD920201,-6.517,20.635
CD920202,Kamonia,Kamonia,kamonia,CD920202,-6.517,20.635
CD920203,Kamwesha,Kamwesha,kamwesha,CD920203,-6.517,20.635
CD920204,Kanzala,Kanzala,kanzala,CD920204,-6.517,20.635
CD920205,Kitangwa,Kitangwa,kitangwa,CD920205,-6.517,20.635
CD920206,Mutena,Mutena,mutena,CD920206,-6.517,20.635
CD920207,Nyanga,Nyanga,nyanga,CD920207,-6.517,20.635
CD920208,Tshikapa,Tshikapa,tshikapa,CD920208,-6.517,20.635
